,Serial Number,Premise Address,Premise City,Premise State,Premise Zip,Georeference
25396,1316998,83 MAIN ST,NORTHPORT,NY,11768,POINT (-73.350508 40.900319)
25397,1267987,4921 5TH AVE,BROOKLYN,NY,11220,POINT (-74.010176 40.645225)
25398,1309058,8915 5TH AVE,BROOKLYN,NY,11209,POINT (-74.027977 40.619449)
25399,1292516,51-17 108TH ST,CORONA,NY,11368,POINT (-73.854995 40.74342)
25400,1306209,135 BOWERY,NEW YORK,NY,10002,POINT (-73.994685 40.718742)
25401,2216977,2370 RTE 31,CANASTOTA,NY,13032,POINT (-75.838857 43.154021)
25402,1306536,276 5TH AVE,NEW YORK,NY,10001,POINT (-73.986575 40.745704)
25403,1270962,1078 CASTLETON AVE,STATEN ISLAND,NY,10310,POINT (-74.118639 40.634433)
25404,1275289,674 MONTAUK HWY,EAST QUOGUE,NY,11942,POINT (-72.58257000000002 40.839208)
25405,2203806,71 LAKE AVE,BINGHAMTON,NY,13905,POINT (-75.945433 42.114381)
25406,2201866,116 QUAIL ST,ALBANY,NY,12208,POINT (-73.773667 42.665232)
25407,3162845,529 MONROE AVE,ROCHESTER,NY,14607,POINT (-77.592744 43.146003)
25408,2219933,26 RIDGE ST,GLENS FALLS,NY,12801,POINT (-73.643921 43.310232)
25409,3161538,1809 PENFIELD RD,PENFIELD,NY,14526,POINT (-77.476954 43.129749)
25410,1273154,67-20 ROCKAWAY BEACH BLVD,ARVERNE,NY,11692,POINT (-73.796165 40.590744)
25411,2173990,1380 LIVE OAK RD,PASO ROBLES,CA,93446,POINT (-120.716271 35.588997)
25412,1313698,155 MCLEAN AVE,YONKERS,NY,10705,POINT (-73.890258 40.915723)
25413,1289379,1446 MYRTLE AVE,BROOKLYN,NY,11237,POINT (-73.916923 40.698958)
25414,1273716,451 HAWKINS AVE,LAKE RONKONKOMA,NY,11779,POINT (-73.107463 40.825153)
25415,1273323,94 CHAMBERS ST,NEW YORK,NY,10007,POINT (-74.007384 40.714669)
25416,1293390,1724 2ND AVE,NEW YORK,NY,10128,POINT (-73.950067 40.780147)
25417,1028385,180 PRINCE ST,NEW YORK,NY,10012,POINT (-74.002009 40.726317)
25418,1322233,329 MAIN ST,HUNTINGTON,NY,11743,POINT (-73.429274 40.87088)
25419,3010083,1479 LYELL AVE,ROCHESTER,NY,14606,POINT (-77.664161 43.164665)
25420,1015419,3015 LONG BEACH ROAD,OCEANSIDE,NY,11572,POINT (-73.640124 40.637494)
25421,1325065,49-11 69TH ST,WOODSIDE,NY,11377,POINT (-73.895945 40.737254)
25422,1229618,2 COLUMBUS CIRCLE,NEW YORK,NY,10019,POINT (-73.981842 40.767631)
25423,1289469,60-02 FRESH POND RD,MASPETH,NY,11378,POINT (-73.901797 40.716909)
25424,1260018,347 E 85TH ST,NEW YORK,NY,10028,POINT (-73.950465 40.776446)
25425,2201939,13300 BUCKMAN DR,HOPLAND,CA,95449,POINT (-123.04858899999999 38.978693)
25426,2182640,39 45 N JAY ST,SCHENECTADY,NY,12308,POINT (-73.938062 42.817541)
25427,3146599,1305 BROADWAY ST,BUFFALO,NY,14212,POINT (-78.826575 42.895253)
25428,2212430,1991 NY RT 26,ENDICOTT,NY,13760,POINT (-76.069593 42.154856)
25429,1304026,47-25 VERNON BLVD,LONG ISLAND CITY,NY,11101,POINT (-73.953359 40.744939)
25430,2218858,336 N PERRY ST,JOHNSTOWN,NY,12095,POINT (-74.369554 43.01779)
25431,3157876,341 ELLICOTT ST,BATAVIA,NY,14020,POINT (-78.178351 42.991738)
25432,1316257,1654 3RD AVE,NEW YORK,NY,10128,POINT (-73.950955 40.782979)
25433,1319457,492 5TH AVE,BROOKLYN,NY,11215,POINT (-73.987607 40.667603)
25434,1315126,8775 BAY PKWY,BROOKLYN,NY,11214,POINT (-73.99755 40.598331)
25435,2217943,2649 MAIN ST,WHITNEY POINT,NY,13862,POINT (-75.96841 42.329017)
25436,3161091,61 LAKESIDE DR,BEMUS POINT,NY,14712,POINT (-79.392997 42.160122)
25437,1307913,529 CENTRAL AVE,CEDARHURST,NY,11516,POINT (-73.723225 40.622081)
25438,1112517,41 25 102ND STREET,CORONA,NY,11368,
25439,2217047,2803 STATE HWY 80,BURLINGTON,NY,13315,POINT (-75.156292 42.721499)
25440,1325977,201 46TH ST,BROOKLYN,NY,11220,POINT (-74.014327 40.651181)
25441,2189410,25A OLD RTE 202,POMONA,NY,10970,POINT (-74.015806 41.192974)
25442,3154120,2115 SOUTH PARK AVE,BUFFALO,NY,14220,POINT (-78.823762 42.841118)
25443,3013079,8818 STATE ROUTE 415,CAMPBELL,NY,14821,POINT (-77.176012 42.227456)
25444,2217601,325 CLINTON ST,BINGHAMTON,NY,13905,POINT (-75.937048 42.110331)
25445,2129865,5000 SOKOL BLOSSER LANE,DUNDEE,OR,971150399,POINT (-123.05024699999998 45.251625)
25446,1312973,180 IRVING AVE,BROOKLYN,NY,11237,POINT (-73.9191 40.701691)
25447,2014205,89 CANADA STREET,LAKE GEORGE,NY,12845,POINT (-73.714235 43.421465)
25448,2204872,1649 COLUMBIA TPKE,CASTLETON,NY,12033,POINT (-73.683296 42.565934000000006)
25449,2603348,305 GRANT AVENUE,ENDICOTT,NY,13760,POINT (-76.045358 42.099357)
25450,2190440,7 NORTHERN DR STE 5,TROY,NY,12182,POINT (-73.666568 42.786236)
25451,1307056,25 DREXEL DR,BAY SHORE,NY,11706,POINT (-73.263466 40.760544)
25452,1270771,1022 CORTELYOU RD,BROOKYLN,NY,11218,POINT (-73.968173 40.639534)
25453,2130123,2 SPEAR STREET,NYACK,NY,10960,POINT (-73.915942 41.089488)
25454,2004146,1588 MILITARY TPKE,PLATTSBURGH,NY,12901,POINT (-73.51621 44.694422)
25455,1257842,204 JERICHO TPKE,COMMACK,NY,11725,POINT (-73.273598 40.843606)
25456,2129684,6236 SILVERADO TRAIL,NAPA,CA,94558,POINT (-122.337238 38.420074)
25457,3163133,656 MAIN ST,BREESPORT,NY,14816,POINT (-76.735427 42.173564)
25458,1236129,155 N MAIN STREET,PORTCHESTER,NY,10573,POINT (-73.661027 41.003406)
25459,2500894,1770 SAND HILL ROAD,MARTVILLE,NY,13111,POINT (-76.62251300000001 43.250563)
25460,3159900,408 EVANS ST,WILLIAMSVILLE,NY,14221,POINT (-78.739489 42.975185)
25461,2211699,38 S PEARL ST,ALBANY,NY,12207,POINT (-73.753639 42.648573)
25462,1044317,2122 DEER PARK AVENUE,DEER PARK,NY,11729,POINT (-73.33437900000001 40.77351)
25463,1313191,1098 ANDERSON AVE,BRONX,NY,10452,POINT (-73.925311 40.834697000000006)
25464,1296324,458 W 17TH ST,NEW YORK,NY,10011,POINT (-74.006485 40.743926)
25465,3161587,537 POTTER RD,W SENECA,NY,14220,POINT (-78.794932 42.837797)
25466,1047276,713 ROUTE 112,NORTH PATCHOGUE,NY,11772,POINT (-73.007642 40.792881)
25467,2188347,246 RTE 17K,NEWBURGH,NY,12550,POINT (-74.112837 41.522326)
25468,1171491,218 MAIN STREET,GREENPORT,NY,11944,POINT (-72.359247 41.102832)
25469,1151266,239 WOODCLEFT AVENUE,FREEPORT,NY,11520,POINT (-73.581945 40.633491)
25470,3157198,7030 BAYVIEW DR,SODUS POINT,NY,14555,POINT (-76.949963 43.254603)
25471,3160252,3349 MONROE AVE,ROCHESTER,NY,14618,POINT (-77.53821100000002 43.102714)
25472,1331110,137-21 LIBERTY AVE,JAMAICA,NY,11435,POINT (-73.810254 40.692049)
25473,1319122,1259 PARK AVE NORTH STORE,NEW YORK,NY,10029,POINT (-73.951829 40.787377)
25474,1243129,15 OLD COUNTRY RD,WESTBURY,NY,11590,POINT (-73.592326 40.747246)
25475,2140784,737 ALBANY SHAKER RD,ALBANY,NY,12211,POINT (-73.808186 42.739746)
25476,3162020,765 TITUS AVE,ROCHESTER,NY,14617,POINT (-77.596029 43.210741)
25477,1266387,8477 PARSONS BLV,JAMAICA,NY,11432,POINT (-73.806491 40.712212)
25478,2210350,2930 STATE RTE 26,CINCINNATUS,NY,13040,POINT (-75.902193 42.548962)
25479,1290084,45-50 46TH ST,WOODSIDE,NY,11377,
25480,3162997,921 PAYNE AVE,NORTH TONAWANDA,NY,14120,POINT (-78.876795 43.048395)
25481,3122253,7021 TELEPHONE ROAD,PAVILION,NY,14525,POINT (-78.017649 42.909245)
25482,3163405,437 TONAWANDA ST,BUFFALO,NY,14207,POINT (-78.899246 42.940881)
25483,3163131,2480 SR 20A,VARYSBURG,NY,14167,POINT (-78.312772 42.761427)
25484,1311061,400 OLD MAIN RD,SOUTHOLD,NY,11971,POINT (-72.401557 41.077181)
25485,2194489,1015 LITTLE BRITAIN RD,NEW WINDSOR,NY,12553,POINT (-74.091316 41.486423)
25486,2113295,1071 ROUTE 9,SCHROON LAKE,NY,12870,POINT (-73.762037 43.835695)
25487,1326280,41-07 99TH ST,CORONA,NY,11368,POINT (-73.86547 40.747602)
25488,1301339,260 MESEROLE ST,BROOKLYN,NY,11206,POINT (-73.937756 40.708586)
25489,1308009,103-15 QUEENS BLVD,FOREST HILLS,NY,11375,POINT (-73.849751 40.724647)
25490,1041063,88 02 LITTLE NECK PKWY,BELLEROSE,NY,11001,
25491,1322957,274 HALL ST,BROOKLYN,NY,11205,POINT (-73.965266 40.690057)
25492,1306216,21 23 S PARK AVE,ROCKVILLE CENTRE,NY,11570,POINT (-73.645655 40.655461)
25493,2112247,7270 S BROADWAY,RED HOOK,NY,12571,POINT (-73.88207900000002 41.983157)
25494,3107896,5461 SOUTHWESTERN BLVD,HAMBURG,NY,14075,POINT (-78.875241 42.738403)
25495,1311131,280 LENOX AVE,NEW YORK,NY,10027,POINT (-73.94576 40.807247)
25496,2202629,250 N GREENBUSH RD,TROY,NY,12180,POINT (-73.68955100000001 42.681335)
25497,2219775,2708 LORDS HILL RD,LAFAYETTE,NY,13084,POINT (-76.221425 42.903811)
25498,1050629,238 KINGS FERRY RD,MONTROSE,NY,10548,
25499,2143894,7 WHITEFACE INN LANE,LAKE PLACID,NY,12946,POINT (-74.00876500000001 44.297059)
25500,2216887,17 DIVISION ST,SARATOGA SPRINGS,NY,12866,POINT (-73.786477 43.081642)
25501,1175329,393A CLINTON STREET,HEMPSTEAD,NY,11550,POINT (-73.620731 40.71779)
25502,3151896,846 ST RTE 14,PENN YAN,NY,14527,POINT (-76.973448 42.721711)
25503,1293079,82-48 WOODHAVEN BLVD,GLENDALE,NY,11385,POINT (-73.855473 40.702996)
25504,1317058,26 VANDERBILT AVE,NEW YORK,NY,10017,POINT (-73.977663 40.753365)
25505,3162681,1261 FILLMORE AVE,BUFFALO,NY,14211,POINT (-78.839066 42.908002)
25506,1268452,555 W 42ND ST,NEW YORK,NY,10036,POINT (-73.997855 40.760646)
25507,2201640,380-384 FLATBUSH AVE,KINGSTON,NY,12401,POINT (-73.986495 41.942192)
25508,1106683,238 CENTRAL AVENUE,WHITE PLAINS,NY,10606,POINT (-73.781273 41.035662)
25509,1294220,42-83 MAIN ST,FLUSHING,NY,11355,POINT (-73.827257 40.753091)
25510,3160270,1 MAIN ST,BROCKPORT,NY,14420,POINT (-77.93822800000001 43.21642)
25511,1274277,1438 MYRTLE AVE,BROOKLYN,NY,11438,POINT (-73.917247 40.698924)
25512,1295167,108 W 14TH ST,NEW YORK,NY,10011,POINT (-73.997403 40.737599)
25513,1314557,6 POST STREET,YONKERS,NY,10705,POINT (-73.896482 40.919998)
25514,1277342,181 GRAND ST,NEW YORK,NY,10013,POINT (-73.99766 40.719445)
25515,2148753,2075 SUMMIT LAKE DRIVE,WINDSOR,CA,95492,
25516,1234133,2001 WHITE PLAINS ROAD,BRONX,NY,10462,POINT (-73.867868 40.849993)
25517,1151123,692 BROADWAY,MASSAPEQUA,NY,11758,POINT (-73.465422 40.691531)
25518,1290326,3639 HILL BLVD,JEFFERSON VALLEY,NY,10535,POINT (-73.802057 41.330198)
25519,1291358,1233 AVENUE U,BROOKLYN,NY,11229,POINT (-73.958831 40.598572)
25520,1244400,75 MAIN ST,SOUTHAMPTON,NY,11968,POINT (-72.389485 40.886201)
25521,1020349,69 2ND AVENUE,NEW YORK,NY,10003,POINT (-73.989355 40.726287)
25522,2200385,49 OHIO AVE,PLATTSBURGH,NY,12903,POINT (-73.442164 44.678391)
25523,2132530,1289 ROUTE 300,NEWBURGH,NY,12550,POINT (-74.068093 41.507701)
25524,2001052,1133 CENTRAL AVENUE,ALBANY,NY,12205,POINT (-73.802341 42.690822)
25525,3158493,2981 AUBURN RD,SENECA FALLS,NY,13148,POINT (-76.767212 42.949496)
25526,3147118,430 SPENCERPORT RD,GATES,NY,14606,POINT (-77.700568 43.16909)
25527,1309404,85 E 4TH ST,NEW YORK,NY,10003,POINT (-73.989955 40.726407)
25528,1276843,25 BROADWAY 9TH FLOOR,NEW YORK,NY,10004,POINT (-74.013571 40.705534)
25529,2111432,112 NEW YORK ROAD,PLATTSBURGH,NY,12901,POINT (-73.451017 44.678402)
25530,1277027,69 61 JUNIPER BLVD,MIDDLE VILLAGE,NY,11379,
25531,2212645,16 FRONT ST,HAVERSTRAW,NY,10927,POINT (-73.960287 41.195229)
25532,1276099,21 BEDFORD ST,NEW YORK,NY,10014,POINT (-74.003503 40.729066)
25533,2160505,5055 SOLANO AVE,NAPA,CA,94558,POINT (-122.33301599999999 38.3548)
25534,1308484,7821 3RD AVE,BROOKLYN,NY,11209,POINT (-74.028891 40.628762)
25535,2217116,270 MAIN ST,PINE HILL,NY,12465,POINT (-74.478308 42.131843)
25536,1277341,35-19 DITMARS BLVD,ASTORIA,NY,11105,POINT (-73.908315 40.774446)
25537,1316047,501 W 134TH ST,NEW YORK,NY,10031,POINT (-73.953381 40.8185)
25538,2184969,5058 RTE 22,AMENIA,NY,12501,POINT (-73.553702 41.856777)
25539,2211603,5338 STATE RTE 104,OSWEGO,NY,13126,POINT (-76.413685 43.465716)
25540,2196662,148 RTE 28,INLET,NY,13360,
25541,1295183,1149 SUNRISE HWY,COPIAGUE,NY,11726,POINT (-73.406244 40.689831)
25542,2202827,38235 STATE RTE 37,THERESA,NY,13691,POINT (-75.821649 44.222322)
25543,2210110,5925 ROME TABERG RD,ROME,NY,13440,POINT (-75.49399 43.229731)
25544,1325703,239 LENOX AVE,NEW YORK,NY,10027,POINT (-73.947038 40.805768)
25545,2153487,175 MAIN STREET,NEW PALTZ,NY,12561,POINT (-74.079237 41.746419)
25546,1289973,731 MAMARONECK AVE,MAMARONECK,NY,10543,POINT (-73.73835 40.956394)
25547,1190895,2 EAST MAIN STREET,EAST ISLIP,NY,11730,POINT (-73.190524 40.731206)
25548,1292534,2386 WEBSTER AVE,BRONX,NY,10458,POINT (-73.894038 40.858668)
25549,1024637,135 AVE A,NEW YORK,NY,10009,POINT (-73.982825 40.727022)
25550,2605577,1111 CHAMPLAIN ST,OGDENSBURG,NY,13669,POINT (-75.461515 44.699238)
25551,1307489,538 HART ST,BROOKLYN,NY,11221,POINT (-73.930055 40.696448)
25552,1306393,108 E 4TH ST,NEW YORK,NY,10003,POINT (-73.988265 40.725689)
25553,2179249,395 WITTENBERG RD,BEARSVILLE,NY,12409,POINT (-74.193158 42.025932)
25554,2601413,1128 BLEECKER ST,UTICA,NY,13501,POINT (-75.205901 43.094685)
25555,2120752,265 DIVISION STREET,AMSTERDAM,NY,12010,POINT (-74.206551 42.948012)
25556,1323283,3220 FULTON ST,BROOKLYN,NY,11208,POINT (-73.876217 40.682508)
25557,1303648,471 SMITH RIDGE RD,SOUTH SALEM,NY,10590,POINT (-73.51044900000001 41.203227)
25558,1311217,70-20 60TH LN,RIDGEWOOD,NY,11385,POINT (-73.896715 40.701525)
25559,1247097,3575 BOSTON RD,BRONX,NY,10469,POINT (-73.843662 40.87877)
25560,1300804,200 ELMONT RD,ELMONT,NY,11003,POINT (-73.710732 40.70489800000001)
25561,1242741,548 550 FLATBUSH AVE,BROOKLYN,NY,11225,POINT (-73.960676 40.660626)
25562,1267164,1612 NEWKIRK AVE,BROOKLYN,NY,11226,POINT (-73.962181 40.636088)
25563,1295222,2243 RTE 112,MEDFORD,NY,11763,POINT (-73.000825 40.813817)
25564,1148620,1903 KINGS HIGHWAY,BROOKLYN,NY,11229,POINT (-73.954389 40.610379)
25565,1318833,63 65 67 WALL ST,HUNTINGTON,NY,11743,POINT (-73.427734 40.873449)
25566,2190470,18808 142ND AVE NORTHEAST,WOODINVILLE,WA,98072,POINT (-122.15037400000001 47.76377)
25567,2183166,352 SUNNY HILL RD,GREENVILLE,NY,12083,POINT (-74.006473 42.368786)
25568,2216726,279 TROY RD,RENSSELAER,NY,12144,POINT (-73.699189 42.641635)
25569,1035069,84 20 ASTORIA BLVD,ELMHURST,NY,11370,
25570,1024128,167 BLEECKER ST,NEW YORK,NY,10002,POINT (-74.000244 40.728708)
25571,2141775,172 STRAWRIDGE RD,WALLKILL,NY,12589,POINT (-74.152013 41.597786)
25572,1306479,69-26 69-28 MAIN ST,FLUSHING,NY,11367,POINT (-73.82381 40.730541)
25573,1309694,1 N BROADWAY,WHITE PLAINS,NY,10601,POINT (-73.763534 41.034282)
25574,1320776,413 NEW DORP LN,STATEN ISLAND,NY,10306,POINT (-74.108988 40.570095)
25575,2203113,34 REED ST,COXSACKIE,NY,12051,POINT (-73.7969 42.351711)
25576,2193046,475 RTE 17M,MONROE,NY,10950,POINT (-74.176928 41.319289)
25577,1318884,498 9TH AVE,NEW YORK,NY,10018,POINT (-73.994586 40.755738)
25578,3156843,2328 CHILI AVE,GATES,NY,14624,POINT (-77.69481 43.129798)
25579,1121225,2954 AVENUE U,BROOKLYN,NY,11229,POINT (-73.940623 40.60057100000001)
25580,2211129,96 DOLSON AVE,MIDDLETOWN,NY,10940,POINT (-74.422827 41.431553)
25581,3011566,827 19TH ST,NIAGARA FALLS,NY,14301,POINT (-79.038981 43.097819)
25582,1045430,75 N NEW YORK AVE,HALESITE,NY,11743,POINT (-73.421723 40.879331)
25583,3161272,299 BANK ST,BATAVIA,NY,14020,POINT (-78.177899 43.008683)
25584,3149387,5610 NYS ROUTE 414,HECTOR,NY,14841,
25585,3157241,3069 RTE 352,BIG FLATS,NY,14814,POINT (-76.941476 42.133482)
25586,3013295,607 CAYUTA AVE,WAVERLY,NY,14892,POINT (-76.52711300000001 42.008623)
25587,2219581,43 N FRONT ST,KINGSTON,NY,12401,POINT (-74.020683 41.935121)
25588,1258066,2227 JERUSALEM AVE,N MERRICK,NY,11566,POINT (-73.549953 40.690531)
25589,2155518,3299 BENNETT LANE,CALISTOGA,CA,945159725,POINT (-122.609777 38.601818)
25590,2157449,54 PHILA STREET,SARATOGA SPRINGS,NY,12866,POINT (-73.783266 43.080323)
25591,3000879,10243 NE SHERMAN RD,RIPLEY,NY,14775,POINT (-79.72405400000001 42.194871)
25592,2220597,243 FAIR ST,KINGSTON,NY,12401,POINT (-74.0179 41.932601)
25593,3164069,810 ADDISON RD,PAINTED POST,NY,14870,POINT (-77.145853 42.112297)
25594,1045458,1450 HALLOCK AVENUE,PORT JEFFERSON STA,NY,11776,POINT (-73.036322 40.933098)
25595,1023227,1681 BROADWAY,NEW YORK,NY,10019,POINT (-73.982911 40.763273)
25596,2202988,54 MILTON AVE,BALLSTON SPA,NY,12020,POINT (-73.848793 43.002576)
25597,1290379,131 ESSEX ST,NEW YORK,NY,10002,POINT (-73.987459 40.719997)
25598,2188429,4070 SPRING MOUNTAIN RD,ST HELENA,CA,94574,POINT (-122.553659 38.531544)
25599,1246363,1718 HYLAN BLVD,STATEN ISLAND,NY,10305,POINT (-74.091691 40.58687900000001)
25600,1309284,321 W 42ND ST,NEW YORK,NY,10036,POINT (-73.990892 40.757693)
25601,2217062,5 CHURCH ST,NEW PALTZ,NY,12561,POINT (-74.086042 41.748171)
25602,3160962,56 HAMBURG ST,EAST AURORA,NY,14052,POINT (-78.630023 42.766525)
25603,2215778,701 703 OAKVILLE CROSS RD,NAPA,CA,94558,POINT (-122.37452100000002 38.45056300000001)
25604,3162261,11 W LAMOKA AVE,SAVONA,NY,14879,POINT (-77.220725 42.289086)
25605,3164150,1 E MAIN ST,ALLEGANY,NY,14706,POINT (-78.494279 42.089941)
25606,1192892,1900A BROADWAY,NEW YORK,NY,10023,POINT (-73.98205 40.77170400000001)
25607,1018231,146 LONG BEACH RD,ISLAND PARK,NY,11558,POINT (-73.65586 40.601524)
25608,1239789,573 JERICHO TPKE,SYOSSET,NY,11791,POINT (-73.495271 40.811162)
25609,2152444,442 BEAR SWAMP ROAD,PERU,NY,12972,POINT (-73.508208 44.57747400000001)
25610,2199406,2 VAN BUREN BLVD,GUILDERLAND CENTER,NY,12085,POINT (-73.957822 42.701281)
25611,1170273,505 E 6TH STREET,NEW YORK,NY,10009,POINT (-73.983469 40.725262)
25612,3162751,5103 RIDGE RD W,SPENCERPORT,NY,14559,POINT (-77.799374 43.218096)
25613,1284799,387 LENOX AVE,NEW YORK,NY,10027,POINT (-73.943466 40.810654)
25614,1307040,6205 18TH AVE,BROOKLYN,NY,11204,POINT (-73.988631 40.620667)
25615,1026432,888 EIGHTH AVE,NEW YORK,NY,10019,POINT (-73.985093 40.763688)
25616,2132173,35960 RANCHO CALIFORNIA RD,TEMECULA,CA,92591,POINT (-117.04389199999999 33.547634)
25617,2219791,2206 STATE RTE 9N,LAKE GEORGE,NY,12845,POINT (-73.726259 43.395149)
25618,1314799,82-87 BROADWAY,ELMHURST,NY,11373,POINT (-73.880513 40.741476)
25619,3005875,1601 MILITARY RD,TONAWANDA,NY,14217,POINT (-78.885459 42.980517)
25620,1240534,2850 BROADWAY,NEW YORK,NY,10025,POINT (-73.966341 40.804501)
25621,1296693,472 WAVERLY AVE,PATCHOGUE,NY,11772,POINT (-73.034312 40.780213)
25622,2144579,16 CLIFTON PARK VILLAGE ROAD,CLIFTON PARK,NY,12065,POINT (-73.77298 42.867563)
25623,3157373,1269 CHILI AVE,ROCHESTER,NY,14624,POINT (-77.669883 43.138882)
25624,1283828,97 SAINT MARKS PL,NEW YORK,NY,10009,POINT (-73.984627 40.727312)
25625,1305344,68-38 FOREST AVE,RIDGEWOOD,NY,11385,POINT (-73.90109 40.702673)
25626,1274845,55 IRVING PL,NEW YORK,NY,10003,POINT (-73.98722 40.736115)
25627,2215033,25 ENTERPRISE CT,NAPA,CA,94558,POINT (-122.275133 38.260441)
25628,2189718,4331 AZALEA SPRINGS WAY,CALISTOGA,CA,94515,POINT (-122.55336800000002 38.563489)
25629,1294552,118 BROAD ST,STATEN ISLAND,NY,10304,POINT (-74.079347 40.624735)
25630,1264304,800 ST NICHOLAS AVE,NEW YORK,NY,10031,POINT (-73.942648 40.827689)
25631,2172852,150 4TH ST SUITE 1,TROY,NY,12180,POINT (-73.689759 42.727855)
25632,2206632,234 CLINTON ST  T/O BENNINGTON,COWLESVILLE,NY,14037,POINT (-78.468758 42.843235)
25633,1312169,290 MESEROLE ST,BROOKLYN,NY,11206,POINT (-73.936811 40.70868)
25634,1328034,429 BRUCKNER BLVD,BRONX,NY,10455,POINT (-73.904669 40.808728)
25635,2182889,88 S COLDEN ST,NEWBURGH,NY,12550,POINT (-74.008149 41.497345)
25636,3162016,55 CHICAGO ST,BUFFALO,NY,14204,POINT (-78.86883200000001 42.869799)
25637,1028322,33 UNIVERSITY PLACE,NEW YORK,NY,10003,POINT (-73.994341 40.732085)
25638,1287743,37-15 BROADWAY,ASTORIA,NY,11103,POINT (-73.920066 40.759474)
25639,2218299,1202 TROY SCHENECTADY RD,LATHAM,NY,12110,POINT (-73.822539 42.771508000000004)
25640,2215706,11005 COMMERCIAL PKWY,CASTROVILLE,CA,95012,POINT (-121.741544 36.759005)
25641,3162940,1511 E STATE ST,OLEAN,NY,14760,POINT (-78.402687 42.072767)
25642,1269628,4 PLAZA PLACE,BRONX,NY,10465,POINT (-73.808423 40.813516)
25643,1316208,2411 150TH ST,WHITESTONE,NY,11357,POINT (-73.814807 40.776857)
25644,1317993,161-18 NORTHERN BLVD,FLUSHING,NY,11358,POINT (-73.804036 40.762278)
25645,1268516,1303 AVE Z,BROOKLYN,NY,11235,POINT (-73.956095 40.587777)
25646,1309006,36-11 164TH ST,FLUSHING,NY,11358,POINT (-73.801837 40.762299)
25647,1272421,4104 31ST AVE,ASTORIA,NY,11103,POINT (-73.916078 40.760846)
25648,1050007,340 WILLETT AVENUE,PORT CHESTER,NY,10573,POINT (-73.661987 41.008266)
25649,3156959,202 E GREEN ST,OLEAN,NY,14760,POINT (-78.42746 42.07339)
25650,2204638,4 MAIN ST,OTISVILLE,NY,10963,POINT (-74.538265 41.47351)
25651,2219983,4 POST HILL RD,MOUNTAIN DALE,NY,12763,POINT (-74.531281 41.689514)
25652,1312381,1104 ROGERS AVE,BROOKLYN,NY,11226,POINT (-73.951653 40.64292)
25653,1182700,832 FORT SALONGA ROAD,NORTHPORT,NY,11768,POINT (-73.33106 40.899024)
25654,1308514,2532-54 86TH ST,BROOKLYN,NY,11214,POINT (-73.986076 40.597233)
25655,2203322,1020 WOLCOTT AVE,BEACON,NY,12508,POINT (-73.978805 41.500646)
25656,1311443,1 ROCKEFELLER PLAZA,NEW YORK,NY,10020,POINT (-73.979057 40.758242)
25657,2500066,156 FRONT STREET,DEPOSIT,NY,13754,POINT (-75.425621 42.06077200000001)
25658,1251472,797 N QUEENS AVE,LINDENHURST,NY,11757,POINT (-73.368103 40.70576)
25659,1298293,327 STUYVESANT AVE,BROOKLYN,NY,11233,POINT (-73.932111 40.683194)
25660,1238776,2270 CLOVE RD,STATEN ISLAND,NY,10305,POINT (-74.081607 40.599006)
25661,1292880,2419 2ND AVE,NEW YORK,NY,10035,POINT (-73.933933 40.802266)
25662,2221280,6 FAIRCHILD SQ,CLIFTON PARK,NY,12065,POINT (-73.792559 42.901427)
25663,3161134,900 PANORAMA TRAIL SOUTH,ROCHESTER,NY,14625,POINT (-77.492257 43.126169)
25664,1307104,97-14 METROPOLITAN AVE,FOREST HILLS,NY,11375,POINT (-73.855151 40.711137)
25665,1316490,310 AUDUBON AVE,NEW YORK,NY,10033,POINT (-73.932651 40.848318)
25666,3159613,332 W MAIN ST,FALCONER,NY,14733,POINT (-79.202966 42.114553)
25667,3005342,5017 TRANSIT RD,WILLIAMSVILLE,NY,14221,POINT (-78.696931 42.984058)
25668,1294429,444 HEMPSTEAD TPKE,WEST HEMPSTEAD,NY,11552,POINT (-73.655637 40.705389)
25669,2212618,1036 MAIN ST,FISHKILL,NY,12524,POINT (-73.904624 41.534156)
25670,1229227,232 234 W JERICHO TPKE,SYOSSET,NY,11791,POINT (-73.50878 40.81017)
25671,1278108,30-04 30TH ST,ASTORIA,NY,11102,POINT (-73.922797 40.766515)
25672,1147474,81 BROADWAY,BROOKLYN,NY,11249,POINT (-73.965706 40.710506)
25673,1276005,1159 DEER PARK AVE,NORTH BABYLON,NY,11703,POINT (-73.320265 40.736036)
25674,1307544,11 KNOWLTON AVE,MOUNT KISCO,NY,10549,POINT (-73.719052 41.215059)
25675,2604007,8064 BREWERTON RD,CICERO,NY,13039,POINT (-76.120089 43.161843)
25676,1238694,14928 14TH AVE,WHITESTONE,NY,11357,POINT (-73.814828 40.788599)
25677,1205022,"3001 NEW ST, UNIT B",OCEANSIDE,NY,11572,POINT (-73.656186 40.639371)
25678,2210994,240 WICKHAM AVE,MIDDLETOWN,NY,10940,POINT (-74.402708 41.453789)
25679,3157796,8 CENTER ST,GENESEO,NY,14454,POINT (-77.81619 42.796161)
25680,2500915,10252 SHORTCUT RD,WEEDSPORT,NY,13166,POINT (-76.535312 43.112691)
25681,1292717,4 MONTAUK HWY,BLUE POINT,NY,11715,POINT (-73.042225 40.750947)
25682,1309384,213 15 E 170TH ST,BRONX,NY,10456,POINT (-73.91332000000001 40.838659)
